# z    he0    he1    he2    he3    he4    he5    he6
2.310000000000000000e+03 1.070100700000000016e+00 1.070100700000000016e+00 1.070037300000000080e+00 1.066769700000000043e+00 1.066769700000000043e+00 1.066719500000000043e+00 1.066719500000000043e+00
2.300000000000000000e+03 1.069734100000000021e+00 1.069734100000000021e+00 1.069635899999999973e+00 1.066263500000000031e+00 1.066263500000000031e+00 1.066186000000000078e+00 1.066186000000000078e+00
2.290000000000000000e+03 1.069363099999999900e+00 1.069363099999999900e+00 1.069227499999999997e+00 1.065750900000000057e+00 1.065750900000000057e+00 1.065644000000000036e+00 1.065644000000000036e+00
2.280000000000000000e+03 1.068987499999999979e+00 1.068987499999999979e+00 1.068811699999999920e+00 1.065231400000000050e+00 1.065231400000000050e+00 1.065093199999999962e+00 1.065093199999999962e+00
2.270000000000000000e+03 1.068606900000000026e+00 1.068606900000000026e+00 1.068387699999999940e+00 1.064705100000000071e+00 1.064705100000000071e+00 1.064532999999999952e+00 1.064532999999999952e+00
2.260000000000000000e+03 1.068221300000000040e+00 1.068221300000000040e+00 1.067955100000000046e+00 1.064171699999999943e+00 1.064171699999999943e+00 1.063963200000000109e+00 1.063963200000000109e+00
2.250000000000000000e+03 1.067830400000000068e+00 1.067830400000000068e+00 1.067513200000000051e+00 1.063630800000000098e+00 1.063630800000000098e+00 1.063383100000000026e+00 1.063383100000000026e+00
2.240000000000000000e+03 1.067433999999999994e+00 1.067433999999999994e+00 1.067061199999999932e+00 1.063082499999999930e+00 1.063082499999999930e+00 1.062792200000000076e+00 1.062792200000000076e+00
2.230000000000000000e+03 1.067031800000000086e+00 1.067031800000000086e+00 1.066598399999999947e+00 1.062526300000000035e+00 1.062526300000000035e+00 1.062189899999999909e+00 1.062189899999999909e+00
2.220000000000000000e+03 1.066623700000000063e+00 1.066623700000000063e+00 1.066124099999999908e+00 1.061962099999999909e+00 1.061962099999999909e+00 1.061575500000000005e+00 1.061575500000000005e+00
2.210000000000000000e+03 1.066209299999999915e+00 1.066209299999999915e+00 1.065637200000000062e+00 1.061389600000000044e+00 1.061389600000000044e+00 1.060948400000000014e+00 1.060948400000000014e+00
2.200000000000000000e+03 1.065788399999999969e+00 1.065788399999999969e+00 1.065136800000000106e+00 1.060808699999999938e+00 1.060808699999999938e+00 1.060307799999999911e+00 1.060307799999999911e+00
2.190000000000000000e+03 1.065360700000000049e+00 1.065360700000000049e+00 1.064621800000000063e+00 1.060218899999999964e+00 1.060218899999999964e+00 1.059652999999999956e+00 1.059652999999999956e+00
2.180000000000000000e+03 1.064926100000000098e+00 1.064926100000000098e+00 1.064091099999999956e+00 1.059620199999999901e+00 1.059620199999999901e+00 1.058982899999999949e+00 1.058982899999999949e+00
2.170000000000000000e+03 1.064484200000000103e+00 1.064484200000000103e+00 1.063543300000000080e+00 1.059012199999999959e+00 1.059012199999999959e+00 1.058296799999999926e+00 1.058296799999999926e+00
2.160000000000000000e+03 1.064034700000000111e+00 1.064034700000000111e+00 1.062977000000000061e+00 1.058394700000000022e+00 1.058394700000000022e+00 1.057593500000000075e+00 1.057593500000000075e+00
2.150000000000000000e+03 1.063577500000000065e+00 1.063577500000000065e+00 1.062390699999999910e+00 1.057767499999999972e+00 1.057767499999999972e+00 1.056871899999999975e+00 1.056871899999999975e+00
2.140000000000000000e+03 1.063112099999999893e+00 1.063112099999999893e+00 1.061782800000000027e+00 1.057130200000000020e+00 1.057130200000000020e+00 1.056130999999999931e+00 1.056130999999999931e+00
2.130000000000000000e+03 1.062638299999999925e+00 1.062638299999999925e+00 1.061151200000000072e+00 1.056482600000000049e+00 1.056482600000000049e+00 1.055369199999999896e+00 1.055369199999999896e+00
2.120000000000000000e+03 1.062155799999999983e+00 1.062155799999999983e+00 1.060494100000000106e+00 1.055824499999999944e+00 1.055824499999999944e+00 1.054585300000000059e+00 1.054585300000000059e+00
2.110000000000000000e+03 1.061664299999999894e+00 1.061664299999999894e+00 1.059809100000000059e+00 1.055155599999999971e+00 1.055155599999999971e+00 1.053777600000000092e+00 1.053777600000000092e+00
2.100000000000000000e+03 1.061163499999999926e+00 1.061163499999999926e+00 1.059093800000000085e+00 1.054475599999999957e+00 1.054475599999999957e+00 1.052944399999999892e+00 1.052944399999999892e+00
2.090000000000000000e+03 1.060653000000000068e+00 1.060653000000000068e+00 1.058345499999999939e+00 1.053784300000000007e+00 1.053784300000000007e+00 1.052083899999999961e+00 1.052083899999999961e+00
2.080000000000000000e+03 1.060132599999999981e+00 1.060132599999999981e+00 1.057561299999999926e+00 1.053081500000000004e+00 1.053081500000000004e+00 1.051194100000000020e+00 1.051194100000000020e+00
2.070000000000000000e+03 1.059601900000000096e+00 1.059601900000000096e+00 1.056737899999999897e+00 1.052366899999999994e+00 1.052366899999999994e+00 1.050272799999999895e+00 1.050272799999999895e+00
2.060000000000000000e+03 1.059060499999999960e+00 1.059060499999999960e+00 1.055871900000000085e+00 1.051640099999999967e+00 1.051640099999999967e+00 1.049317499999999903e+00 1.049317499999999903e+00
2.050000000000000000e+03 1.058508100000000063e+00 1.058508100000000063e+00 1.054959399999999992e+00 1.050901199999999980e+00 1.050901199999999980e+00 1.048325900000000033e+00 1.048325900000000033e+00
2.040000000000000000e+03 1.057944400000000007e+00 1.057944400000000007e+00 1.053996600000000061e+00 1.050149599999999905e+00 1.050149599999999905e+00 1.047295000000000087e+00 1.047295000000000087e+00
2.030000000000000000e+03 1.057369000000000003e+00 1.057369000000000003e+00 1.052978799999999993e+00 1.049385400000000024e+00 1.049385400000000024e+00 1.046221999999999985e+00 1.046221999999999985e+00
2.020000000000000000e+03 1.056781600000000099e+00 1.056781600000000099e+00 1.051901500000000045e+00 1.048608100000000043e+00 1.048608100000000043e+00 1.045103700000000080e+00 1.045103700000000080e+00
2.010000000000000000e+03 1.056181599999999943e+00 1.056181599999999943e+00 1.050759800000000022e+00 1.047817699999999963e+00 1.047817699999999963e+00 1.043936699999999940e+00 1.043936699999999940e+00
2.000000000000000000e+03 1.055568899999999921e+00 1.055568899999999921e+00 1.049548399999999937e+00 1.047013900000000053e+00 1.047013900000000053e+00 1.042717600000000022e+00 1.042717600000000022e+00
1.990000000000000000e+03 1.054942899999999906e+00 1.054942899999999906e+00 1.048262000000000027e+00 1.046196600000000032e+00 1.046196600000000032e+00 1.041442600000000107e+00 1.041442600000000107e+00
1.980000000000000000e+03 1.054303299999999943e+00 1.054303299999999943e+00 1.046895099999999967e+00 1.045365499999999948e+00 1.045365499999999948e+00 1.040108299999999986e+00 1.040108299999999986e+00
1.970000000000000000e+03 1.053649700000000022e+00 1.053649700000000022e+00 1.045442200000000099e+00 1.044520600000000021e+00 1.044520600000000021e+00 1.038710699999999987e+00 1.038710699999999987e+00
1.960000000000000000e+03 1.052981600000000073e+00 1.052981600000000073e+00 1.043897999999999993e+00 1.043661699999999914e+00 1.043661699999999914e+00 1.037246399999999902e+00 1.037246399999999902e+00
1.950000000000000000e+03 1.052298699999999920e+00 1.052298699999999920e+00 1.042257500000000059e+00 1.042788700000000013e+00 1.042788700000000013e+00 1.035712100000000024e+00 1.035712100000000024e+00
1.940000000000000000e+03 1.051600499999999938e+00 1.051600499999999938e+00 1.040516199999999891e+00 1.041901399999999978e+00 1.041866799999999982e+00 1.034104700000000099e+00 1.034080300000000063e+00
1.930000000000000000e+03 1.050886599999999893e+00 1.050886599999999893e+00 1.038670500000000052e+00 1.040999999999999925e+00 1.040927500000000006e+00 1.032422100000000009e+00 1.032373100000000044e+00
1.920000000000000000e+03 1.050156599999999996e+00 1.050156599999999996e+00 1.036718100000000087e+00 1.040084199999999903e+00 1.039970400000000073e+00 1.030663099999999943e+00 1.030589299999999930e+00
1.910000000000000000e+03 1.049409999999999954e+00 1.049409999999999954e+00 1.034658099999999914e+00 1.039154099999999969e+00 1.038995200000000008e+00 1.028827500000000006e+00 1.028729400000000016e+00
1.900000000000000000e+03 1.048646399999999979e+00 1.048646399999999979e+00 1.032492200000000082e+00 1.038209799999999960e+00 1.038001399999999963e+00 1.026917199999999974e+00 1.026795399999999914e+00
1.890000000000000000e+03 1.047865300000000000e+00 1.047865300000000000e+00 1.030224400000000040e+00 1.037251200000000040e+00 1.036988599999999927e+00 1.024936199999999964e+00 1.024791900000000089e+00
1.880000000000000000e+03 1.047066300000000005e+00 1.047066300000000005e+00 1.027862400000000065e+00 1.036278500000000102e+00 1.035956700000000064e+00 1.022891199999999889e+00 1.022726100000000082e+00
1.870000000000000000e+03 1.046248899999999926e+00 1.046248899999999926e+00 1.025418200000000057e+00 1.035291900000000043e+00 1.034905100000000022e+00 1.020792300000000097e+00 1.020608900000000041e+00
1.860000000000000000e+03 1.045412699999999973e+00 1.045412699999999973e+00 1.022908499999999998e+00 1.034291400000000083e+00 1.033833800000000025e+00 1.018653800000000054e+00 1.018455099999999947e+00
1.850000000000000000e+03 1.044557100000000016e+00 1.044557100000000016e+00 1.020355700000000088e+00 1.033277299999999954e+00 1.032742499999999897e+00 1.016494500000000079e+00 1.016284399999999977e+00
1.840000000000000000e+03 1.043681599999999987e+00 1.043681599999999987e+00 1.017788499999999985e+00 1.032249799999999995e+00 1.031631200000000081e+00 1.014338299999999915e+00 1.014121499999999898e+00
1.830000000000000000e+03 1.042785800000000096e+00 1.042785800000000096e+00 1.015241999999999978e+00 1.031209199999999937e+00 1.030499899999999913e+00 1.012214299999999900e+00 1.011996099999999954e+00
1.820000000000000000e+03 1.041869099999999992e+00 1.041869099999999992e+00 1.012757600000000036e+00 1.030155799999999955e+00 1.029348699999999894e+00 1.010156599999999960e+00 1.009943100000000094e+00
1.810000000000000000e+03 1.040930899999999992e+00 1.040930899999999992e+00 1.010382300000000066e+00 1.029090099999999897e+00 1.028178000000000036e+00 1.008203399999999972e+00 1.008000699999999972e+00
1.800000000000000000e+03 1.039970599999999967e+00 1.039970599999999967e+00 1.008166099999999954e+00 1.028012200000000043e+00 1.026988299999999965e+00 1.006394999999999929e+00 1.006209499999999979e+00
1.790000000000000000e+03 1.038987700000000070e+00 1.038987700000000070e+00 1.006159299999999979e+00 1.026922600000000019e+00 1.025780399999999926e+00 1.004771000000000081e+00 1.004607999999999945e+00
1.780000000000000000e+03 1.037981199999999937e+00 1.037981199999999937e+00 1.004407000000000050e+00 1.025821700000000058e+00 1.024555000000000105e+00 1.003365700000000027e+00 1.003229300000000102e+00
1.770000000000000000e+03 1.036950500000000108e+00 1.036950500000000108e+00 1.002942999999999918e+00 1.024709799999999893e+00 1.023313499999999987e+00 1.002202800000000060e+00 1.002095299999999911e+00
1.760000000000000000e+03 1.035894599999999999e+00 1.035894599999999999e+00 1.001783300000000043e+00 1.023587000000000025e+00 1.022057200000000110e+00 1.001290599999999920e+00 1.001211599999999979e+00
1.750000000000000000e+03 1.034812300000000018e+00 1.034812300000000018e+00 1.000919799999999915e+00 1.022453700000000021e+00 1.020787499999999959e+00 1.000617099999999926e+00 1.000564000000000009e+00
1.740000000000000000e+03 1.033702499999999969e+00 1.033702499999999969e+00 1.000319200000000075e+00 1.021309699999999987e+00 1.019506299999999976e+00 1.000150600000000001e+00 1.000118400000000074e+00
1.730000000000000000e+03 1.032563300000000073e+00 1.032563300000000073e+00 9.999267499999999753e-01 1.020154900000000087e+00 1.018215099999999929e+00 9.998432999999999904e-01 9.998260199999999820e-01
1.720000000000000000e+03 1.031393100000000063e+00 1.031393100000000063e+00 9.996765899999999760e-01 1.018988699999999969e+00 1.016915599999999920e+00 9.996407299999999774e-01 9.996327499999999588e-01
1.710000000000000000e+03 1.030189199999999916e+00 1.030189199999999916e+00 9.995053900000000491e-01 1.017810000000000104e+00 1.015609200000000101e+00 9.994923500000000294e-01 9.994892499999999957e-01
1.700000000000000000e+03 1.028948600000000102e+00 1.028948600000000102e+00 9.993630300000000410e-01 1.016617399999999893e+00 1.014296800000000109e+00 9.993591299999999844e-01 9.993581499999999451e-01
1.690000000000000000e+03 1.027667600000000014e+00 1.027667600000000014e+00 9.992162399999999778e-01 1.015408300000000041e+00 1.012978699999999899e+00 9.992153000000000285e-01 9.992150499999999935e-01
1.680000000000000000e+03 1.026341299999999901e+00 1.026341299999999901e+00 9.990451299999999479e-01 1.014179500000000012e+00 1.011654000000000053e+00 9.990449599999999819e-01 9.990449099999999527e-01
1.670000000000000000e+03 1.024963400000000080e+00 1.024963400000000080e+00 9.988369299999999562e-01 1.012925999999999993e+00 1.010320499999999955e+00 9.988369000000000275e-01 9.988369000000000275e-01
1.660000000000000000e+03 1.023525999999999936e+00 1.023525999999999936e+00 9.985805899999999902e-01 1.011641199999999907e+00 1.008974000000000038e+00 9.985805899999999902e-01 9.985805899999999902e-01
1.650000000000000000e+03 1.022019000000000011e+00 1.022019000000000011e+00 9.982637600000000555e-01 1.010316200000000109e+00 1.007607499999999989e+00 9.982637600000000555e-01 9.982637600000000555e-01
1.640000000000000000e+03 1.020429100000000089e+00 1.020429100000000089e+00 9.978711799999999688e-01 1.008939000000000030e+00 1.006210999999999967e+00 9.978711799999999688e-01 9.978711799999999688e-01
1.630000000000000000e+03 1.018739700000000026e+00 1.018739700000000026e+00 9.973836400000000157e-01 1.007493799999999995e+00 1.004769900000000105e+00 9.973836400000000157e-01 9.973836400000000157e-01
1.620000000000000000e+03 1.016928999999999972e+00 1.016928999999999972e+00 9.967768000000000184e-01 1.005959499999999895e+00 1.003264099999999992e+00 9.967768000000000184e-01 9.967768000000000184e-01
1.610000000000000000e+03 1.014969199999999905e+00 1.014969199999999905e+00 9.960198300000000504e-01 1.004308699999999943e+00 1.001666399999999957e+00 9.960198300000000504e-01 9.960198300000000504e-01
1.600000000000000000e+03 1.012824399999999958e+00 1.012824399999999958e+00 9.950736000000000026e-01 1.002505800000000002e+00 9.999409599999999898e-01 9.950736000000000026e-01 9.950736000000000026e-01
1.590000000000000000e+03 1.010448699999999977e+00 1.010448699999999977e+00 9.938885100000000028e-01 1.000504400000000071e+00 9.980403199999999808e-01 9.938885100000000028e-01 9.938885100000000028e-01
1.580000000000000000e+03 1.007783000000000095e+00 1.007783000000000095e+00 9.924015899999999446e-01 9.982446999999999848e-01 9.959031099999999803e-01 9.924015899999999446e-01 9.924015899999999446e-01
1.570000000000000000e+03 1.004751799999999973e+00 1.004751799999999973e+00 9.905330700000000155e-01 9.956498700000000479e-01 9.934501700000000213e-01 9.905330700000000155e-01 9.905330700000000155e-01
1.560000000000000000e+03 1.001258800000000004e+00 1.001258800000000004e+00 9.881821299999999919e-01 9.926216799999999507e-01 9.905803600000000486e-01 9.881821299999999919e-01 9.881821299999999919e-01
1.550000000000000000e+03 9.970110399999999595e-01 9.970110399999999595e-01 9.852236100000000274e-01 9.967261200000000487e-01 9.871390899999999968e-01 9.852236100000000274e-01 9.852236100000000274e-01
1.540000000000000000e+03 9.928832499999999950e-01 9.928832499999999950e-01 9.821933499999999650e-01 9.847270599999999874e-01 9.837178100000000258e-01 9.821933499999999650e-01 9.821933499999999650e-01
1.530000000000000000e+03 9.876221800000000162e-01 9.876221800000000162e-01 9.780019599999999480e-01 9.806549199999999855e-01 9.791935600000000184e-01 9.780019599999999480e-01 9.780019599999999480e-01
1.520000000000000000e+03 9.815174700000000030e-01 9.815174700000000030e-01 9.729259599999999786e-01 9.751201299999999739e-01 9.738400000000000389e-01 9.729259599999999786e-01 9.729259599999999786e-01
1.510000000000000000e+03 9.744562300000000343e-01 9.744562300000000343e-01 9.668468500000000354e-01 9.686314299999999600e-01 9.675337299999999807e-01 9.668468500000000354e-01 9.668468500000000354e-01
1.500000000000000000e+03 9.663341199999999631e-01 9.663341199999999631e-01 9.596548499999999482e-01 9.610830599999999890e-01 9.601596300000000417e-01 9.596548499999999482e-01 9.596548499999999482e-01
1.490000000000000000e+03 9.570625699999999458e-01 9.570625699999999458e-01 9.512564599999999704e-01 9.523795699999999531e-01 9.516184500000000046e-01 9.512564599999999704e-01 9.512564599999999704e-01
1.480000000000000000e+03 9.465734300000000490e-01 9.465734300000000490e-01 9.415792899999999577e-01 9.424456300000000342e-01 9.418319800000000130e-01 9.415792899999999577e-01 9.415792899999999577e-01
1.470000000000000000e+03 9.348215100000000222e-01 9.348215100000000222e-01 9.305747899999999850e-01 9.312290100000000237e-01 9.307459799999999728e-01 9.305747899999999850e-01 9.305747899999999850e-01
1.460000000000000000e+03 9.217850899999999736e-01 9.217850899999999736e-01 9.182189299999999887e-01 9.187013800000000119e-01 9.183310099999999476e-01 9.182189299999999887e-01 9.182189299999999887e-01
1.450000000000000000e+03 9.074647700000000317e-01 9.074647700000000317e-01 9.045110800000000228e-01 9.048574299999999626e-01 9.045815900000000465e-01 9.045110800000000228e-01 9.045110800000000228e-01
1.440000000000000000e+03 8.918813700000000066e-01 8.918813700000000066e-01 8.894720499999999586e-01 8.897130599999999445e-01 8.895142600000000010e-01 8.894720499999999586e-01 8.894720499999999586e-01
1.430000000000000000e+03 8.750733400000000328e-01 8.750733400000000328e-01 8.731413900000000172e-01 8.733029199999999825e-01 8.731650399999999479e-01 8.731413900000000172e-01 8.731413900000000172e-01
1.420000000000000000e+03 8.570939699999999828e-01 8.570939699999999828e-01 8.555746400000000529e-01 8.556778699999999516e-01 8.555866100000000252e-01 8.555746400000000529e-01 8.555746400000000529e-01
1.410000000000000000e+03 8.380087099999999900e-01 8.380087099999999900e-01 8.368405399999999661e-01 8.369023100000000381e-01 8.368455000000000199e-01 8.368405399999999661e-01 8.368405399999999661e-01
1.400000000000000000e+03 8.178927299999999567e-01 8.178927299999999567e-01 8.170184000000000335e-01 8.170517099999999866e-01 8.170194100000000015e-01 8.170184000000000335e-01 8.170184000000000335e-01
1.390000000000000000e+03 7.968285800000000085e-01 7.968285800000000085e-01 7.961956799999999612e-01 7.962102300000000188e-01 7.961946300000000143e-01 7.961956799999999612e-01 7.961956799999999612e-01
1.380000000000000000e+03 7.749042600000000114e-01 7.749042600000000114e-01 7.744657600000000031e-01 7.744685599999999726e-01 7.744637699999999958e-01 7.744657600000000031e-01 7.744657600000000031e-01
1.370000000000000000e+03 7.522114199999999640e-01 7.522114199999999640e-01 7.519259900000000441e-01 7.519218899999999817e-01 7.519236799999999832e-01 7.519259900000000441e-01 7.519259900000000441e-01
1.360000000000000000e+03 7.288438400000000206e-01 7.288438400000000206e-01 7.286759299999999717e-01 7.286681799999999987e-01 7.286736200000000219e-01 7.286759299999999717e-01 7.286759299999999717e-01
1.350000000000000000e+03 7.048961900000000336e-01 7.048961900000000336e-01 7.048158900000000004e-01 7.048065399999999814e-01 7.048137300000000272e-01 7.048158900000000004e-01 7.048158900000000004e-01
1.340000000000000000e+03 6.804629399999999606e-01 6.804629399999999606e-01 6.804457000000000422e-01 6.804359899999999906e-01 6.804437500000000139e-01 6.804457000000000422e-01 6.804457000000000422e-01
1.330000000000000000e+03 6.556375399999999631e-01 6.556375399999999631e-01 6.556637100000000107e-01 6.556543200000000127e-01 6.556619700000000384e-01 6.556637100000000107e-01 6.556637100000000107e-01
1.320000000000000000e+03 6.305117399999999872e-01 6.305117399999999872e-01 6.305660299999999996e-01 6.305572999999999873e-01 6.305644900000000330e-01 6.305660299999999996e-01 6.305660299999999996e-01
1.310000000000000000e+03 6.051751300000000056e-01 6.051751300000000056e-01 6.052459599999999718e-01 6.052380299999999824e-01 6.052446000000000215e-01 6.052459599999999718e-01 6.052459599999999718e-01
1.300000000000000000e+03 5.797147499999999454e-01 5.797147499999999454e-01 5.797936799999999780e-01 5.797865700000000011e-01 5.797924800000000545e-01 5.797936799999999780e-01 5.797936799999999780e-01
1.290000000000000000e+03 5.542148599999999758e-01 5.542148599999999758e-01 5.542959600000000320e-01 5.542896299999999776e-01 5.542949000000000348e-01 5.542959600000000320e-01 5.542959600000000320e-01
1.280000000000000000e+03 5.287568099999999660e-01 5.287568099999999660e-01 5.288361099999999704e-01 5.288305100000000314e-01 5.288351700000000211e-01 5.288361099999999704e-01 5.288361099999999704e-01
1.270000000000000000e+03 5.034189300000000422e-01 5.034189300000000422e-01 5.034939400000000287e-01 5.034889999999999644e-01 5.034931099999999660e-01 5.034939400000000287e-01 5.034939400000000287e-01
1.260000000000000000e+03 4.782764700000000091e-01 4.782764700000000091e-01 4.783457799999999982e-01 4.783414400000000066e-01 4.783450599999999886e-01 4.783457799999999982e-01 4.783457799999999982e-01
1.250000000000000000e+03 4.534016100000000105e-01 4.534016100000000105e-01 4.534645700000000113e-01 4.534607500000000235e-01 4.534639300000000151e-01 4.534645700000000113e-01 4.534645700000000113e-01
1.240000000000000000e+03 4.288633900000000110e-01 4.288633900000000110e-01 4.289198499999999914e-01 4.289164999999999783e-01 4.289192900000000086e-01 4.289198499999999914e-01 4.289198499999999914e-01
1.230000000000000000e+03 4.047276699999999838e-01 4.047276699999999838e-01 4.047777799999999759e-01 4.047748700000000088e-01 4.047772900000000118e-01 4.047777799999999759e-01 4.047777799999999759e-01
1.220000000000000000e+03 3.810570400000000135e-01 3.810570400000000135e-01 3.811011799999999838e-01 3.810986399999999885e-01 3.811007499999999881e-01 3.811011799999999838e-01 3.811011799999999838e-01
1.210000000000000000e+03 3.579107300000000103e-01 3.579107300000000103e-01 3.579493300000000100e-01 3.579471300000000022e-01 3.579489599999999827e-01 3.579493300000000100e-01 3.579493300000000100e-01
1.200000000000000000e+03 3.353443899999999922e-01 3.353443899999999922e-01 3.353779599999999750e-01 3.353760499999999811e-01 3.353776399999999769e-01 3.353779599999999750e-01 3.353779599999999750e-01
1.190000000000000000e+03 3.134099100000000138e-01 3.134099100000000138e-01 3.134389499999999940e-01 3.134373100000000245e-01 3.134386699999999748e-01 3.134389499999999940e-01 3.134389499999999940e-01
1.180000000000000000e+03 2.921551900000000090e-01 2.921551900000000090e-01 2.921801900000000063e-01 2.921787800000000268e-01 2.921799500000000216e-01 2.921801900000000063e-01 2.921801900000000063e-01
1.170000000000000000e+03 2.716238300000000105e-01 2.716238300000000105e-01 2.716452300000000153e-01 2.716440399999999755e-01 2.716450300000000095e-01 2.716452300000000153e-01 2.716452300000000153e-01
1.160000000000000000e+03 2.518548299999999740e-01 2.518548299999999740e-01 2.518730699999999767e-01 2.518720600000000087e-01 2.518729000000000107e-01 2.518730699999999767e-01 2.518730699999999767e-01
1.150000000000000000e+03 2.328823399999999932e-01 2.328823399999999932e-01 2.328978100000000107e-01 2.328969599999999862e-01 2.328976700000000011e-01 2.328978100000000107e-01 2.328978100000000107e-01
1.140000000000000000e+03 2.147353399999999968e-01 2.147353399999999968e-01 2.147484000000000059e-01 2.147476799999999963e-01 2.147482800000000136e-01 2.147484000000000059e-01 2.147484000000000059e-01
1.130000000000000000e+03 1.974374299999999971e-01 1.974374299999999971e-01 1.974483900000000014e-01 1.974477900000000119e-01 1.974482899999999985e-01 1.974483900000000014e-01 1.974483900000000014e-01
1.120000000000000000e+03 1.810065999999999897e-01 1.810065999999999897e-01 1.810157500000000030e-01 1.810152600000000112e-01 1.810156699999999896e-01 1.810157500000000030e-01 1.810157500000000030e-01
1.110000000000000000e+03 1.654551200000000111e-01 1.654551200000000111e-01 1.654627200000000076e-01 1.654623100000000013e-01 1.654626499999999889e-01 1.654627200000000076e-01 1.654627200000000076e-01
1.100000000000000000e+03 1.507894700000000088e-01 1.507894700000000088e-01 1.507957500000000062e-01 1.507954200000000133e-01 1.507956900000000100e-01 1.507957500000000062e-01 1.507957500000000062e-01
1.090000000000000000e+03 1.370104000000000044e-01 1.370104000000000044e-01 1.370155600000000085e-01 1.370152900000000118e-01 1.370155100000000070e-01 1.370155600000000085e-01 1.370155600000000085e-01
1.080000000000000000e+03 1.241129799999999977e-01 1.241129799999999977e-01 1.241171900000000022e-01 1.241169800000000017e-01 1.241171499999999955e-01 1.241171900000000022e-01 1.241171900000000022e-01
1.070000000000000000e+03 1.120868599999999965e-01 1.120868599999999965e-01 1.120902800000000005e-01 1.120901100000000067e-01 1.120902500000000024e-01 1.120902800000000005e-01 1.120902800000000005e-01
1.060000000000000000e+03 1.009165100000000009e-01 1.009165100000000009e-01 1.009192800000000001e-01 1.009191400000000044e-01 1.009192500000000020e-01 1.009192800000000001e-01 1.009192800000000001e-01
1.050000000000000000e+03 9.058162799999999737e-02 9.058162799999999737e-02 9.058384799999999459e-02 9.058373999999999593e-02 9.058382700000000565e-02 9.058384799999999459e-02 9.058384799999999459e-02
1.040000000000000000e+03 8.105750899999999981e-02 8.105750899999999981e-02 8.105928199999999639e-02 8.105919699999999950e-02 8.105926500000000534e-02 8.105928199999999639e-02 8.105928199999999639e-02
1.030000000000000000e+03 7.231558200000000325e-02 7.231558200000000325e-02 7.231698899999999819e-02 7.231692400000000465e-02 7.231697600000000503e-02 7.231698899999999819e-02 7.231698899999999819e-02
1.020000000000000000e+03 6.432391299999999645e-02 6.432391299999999645e-02 6.432502399999999454e-02 6.432497399999999310e-02 6.432501300000000033e-02 6.432502399999999454e-02 6.432502399999999454e-02
1.010000000000000000e+03 5.704776200000000186e-02 5.704776200000000186e-02 5.704863400000000084e-02 5.704859699999999950e-02 5.704862599999999812e-02 5.704863400000000084e-02 5.704863400000000084e-02
1.000000000000000000e+03 5.045015299999999758e-02 5.045015299999999758e-02 5.045083399999999996e-02 5.045080700000000029e-02 5.045082699999999670e-02 5.045083399999999996e-02 5.045083399999999996e-02
9.900000000000000000e+02 4.449243399999999737e-02 4.449243399999999737e-02 4.449296199999999701e-02 4.449294300000000008e-02 4.449295699999999965e-02 4.449296199999999701e-02 4.449296199999999701e-02
9.800000000000000000e+02 3.913482800000000345e-02 3.913482800000000345e-02 3.913523599999999686e-02 3.913522199999999729e-02 3.913523199999999896e-02 3.913523599999999686e-02 3.913523599999999686e-02
9.700000000000000000e+02 3.433695900000000023e-02 3.433695900000000023e-02 3.433727200000000201e-02 3.433726299999999981e-02 3.433726899999999665e-02 3.433727200000000201e-02 3.433727200000000201e-02
9.600000000000000000e+02 3.005833299999999958e-02 3.005833299999999958e-02 3.005857300000000162e-02 3.005856700000000131e-02 3.005857099999999921e-02 3.005857300000000162e-02 3.005857300000000162e-02
9.500000000000000000e+02 2.625878699999999871e-02 2.625878699999999871e-02 2.625896999999999953e-02 2.625896600000000164e-02 2.625896800000000059e-02 2.625896999999999953e-02 2.625896999999999953e-02
9.400000000000000000e+02 2.289887499999999909e-02 2.289887499999999909e-02 2.289901500000000173e-02 2.289901299999999931e-02 2.289901299999999931e-02 2.289901500000000173e-02 2.289901500000000173e-02
9.300000000000000000e+02 1.994021699999999966e-02 1.994021699999999966e-02 1.994032299999999938e-02 1.994032199999999991e-02 1.994032199999999991e-02 1.994032299999999938e-02 1.994032299999999938e-02
9.200000000000000000e+02 1.734578000000000161e-02 1.734578000000000161e-02 1.734586000000000114e-02 1.734586000000000114e-02 1.734585900000000167e-02 1.734586000000000114e-02 1.734586000000000114e-02
9.100000000000000000e+02 1.508011899999999947e-02 1.508011899999999947e-02 1.508018000000000032e-02 1.508018000000000032e-02 1.508017900000000085e-02 1.508018000000000032e-02 1.508018000000000032e-02
9.000000000000000000e+02 1.310956500000000011e-02 1.310956500000000011e-02 1.310961000000000071e-02 1.310961100000000018e-02 1.310961000000000071e-02 1.310961000000000071e-02 1.310961000000000071e-02
8.900000000000000000e+02 1.140236499999999938e-02 1.140236499999999938e-02 1.140240000000000004e-02 1.140240099999999951e-02 1.140239900000000056e-02 1.140240000000000004e-02 1.140240000000000004e-02
8.800000000000000000e+02 9.928792199999999721e-03 9.928792199999999721e-03 9.928818299999999514e-03 9.928819499999999923e-03 9.928818100000000313e-03 9.928818299999999514e-03 9.928818299999999514e-03
8.700000000000000000e+02 8.661215099999999487e-03 8.661215099999999487e-03 8.661234999999999767e-03 8.661236200000000177e-03 8.661234800000000567e-03 8.661234999999999767e-03 8.661234999999999767e-03
